,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5230191946029663,-0.020084530115127563,-0.5117923617362976,0.9993807077407837,0.5307773947715759,-0.049599528312683105,-0.49327701330184937,0.9980652928352356,0.5369045734405518,-0.04810678958892822,-0.493407666683197,0.9979357719421387,0.5428311824798584,-0.04675787687301636,-0.49352988600730896,0.9981531500816345,0.5138853788375854,-0.04976781830191612,-0.48849159479141235,0.9980060458183289,0.5079672336578369,-0.03721293434500694,-0.48862361907958984,0.9976379871368408,0.502256453037262,-0.03601914644241333,-0.4888364374637604,0.9978212118148804,0.5554746389389038,-0.0300026535987854,-0.33617669343948364,0.9973721504211426,0.5007258653640747,-0.0232982337474823,-0.3146859109401703,0.9962795376777649,0.5355381965637207,0.0058747828006744385,-0.4493773579597473,0.999612033367157,0.5169875621795654,0.01089930534362793,-0.44355398416519165,0.9994180202484131,0.6250568628311157,0.0972185805439949,-0.20792822539806366,0.9997734427452087,0.45861679315567017,0.10670573264360428,-0.19829124212265015,0.999782383441925,0.641633927822113,0.28471818566322327,-0.1273844689130783,0.9916847944259644,0.4344604015350342,0.28293710947036743,-0.11395670473575592,0.9772301316261292,0.6424439549446106,0.4308016002178192,-0.2697729468345642,0.9802563190460205,0.4285103678703308,0.4454866945743561,-0.2517498731613159,0.9356706142425537,0.6443771123886108,0.48018425703048706,-0.319461464881897,0.9560047388076782,0.42460495233535767,0.4967319667339325,-0.2970402240753174,0.888122022151947,0.6290774345397949,0.47260862588882446,-0.3703453242778778,0.9595141410827637,0.4409598708152771,0.4916941821575165,-0.358227014541626,0.896105170249939,0.6261228919029236,0.4575619399547577,-0.29065027832984924,0.9520582556724548,0.4445706009864807,0.47582560777664185,-0.2783282399177551,0.8861109614372253,0.5840497016906738,0.43893134593963623,0.002456485293805599,0.9957483410835266,0.4883849024772644,0.43679821491241455,-0.0023598684929311275,0.9969276785850525,0.5954347848892212,0.6981087923049927,-0.02376815304160118,0.7172965407371521,0.4815317690372467,0.693463146686554,-0.03736865893006325,0.8317447900772095,0.6100431084632874,0.8993470668792725,0.22891470789909363,0.4342454671859741,0.48947519063949585,0.9182034730911255,0.20356135070323944,0.5285696387290955,0.6028697490692139,0.9302651882171631,0.2419373095035553,0.2628883123397827,0.4997122287750244,0.9392798542976379,0.21663367748260498,0.24645492434501648,0.6363841891288757,0.966058611869812,0.04091017320752144,0.3633224368095398,0.4907475411891937,0.9887206554412842,-0.007980875670909882,0.41647785902023315
1,0.5228521227836609,-0.004406337160617113,-0.5157763361930847,0.9994111061096191,0.5303691625595093,-0.03813569247722626,-0.4996627867221832,0.9981347918510437,0.5363563895225525,-0.037288207560777664,-0.49976617097854614,0.9980245232582092,0.5433197617530823,-0.036838967353105545,-0.4998510479927063,0.9982196688652039,0.5138856172561646,-0.03703326731920242,-0.49601078033447266,0.9980822205543518,0.5081775784492493,-0.03325797617435455,-0.4961395859718323,0.9977443218231201,0.5028337240219116,-0.03207230195403099,-0.49631887674331665,0.9978991150856018,0.5546650290489197,-0.024195553734898567,-0.33830365538597107,0.9974713325500488,0.5006334781646729,-0.023172281682491302,-0.32217007875442505,0.9964250922203064,0.5344950556755066,0.019567523151636124,-0.45043817162513733,0.9996235966682434,0.5163649320602417,0.022115740925073624,-0.4457584023475647,0.9994382858276367,0.6235305666923523,0.09550560265779495,-0.20675599575042725,0.9997887015342712,0.45776137709617615,0.10688979923725128,-0.1979924738407135,0.999794065952301,0.6409046649932861,0.27685976028442383,-0.1063917875289917,0.9919026494026184,0.433901309967041,0.2828981578350067,-0.11133071035146713,0.9772871136665344,0.6426025032997131,0.42968568205833435,-0.24539847671985626,0.9807887077331543,0.42833995819091797,0.4461417496204376,-0.23822574317455292,0.9365565776824951,0.6452791690826416,0.4796698987483978,-0.2918495237827301,0.957059383392334,0.42577242851257324,0.49679723381996155,-0.2803117632865906,0.8897392153739929,0.6304126977920532,0.4724884629249573,-0.34556618332862854,0.9605297446250916,0.44081395864486694,0.49169832468032837,-0.33809107542037964,0.8975123763084412,0.6269828081130981,0.4576002061367035,-0.2668713927268982,0.953240692615509,0.443878710269928,0.4758741557598114,-0.26262709498405457,0.8872482180595398,0.583573579788208,0.4387817084789276,0.0019962156657129526,0.9957313537597656,0.48811349272727966,0.4368473291397095,-0.0018949795048683882,0.9968335628509521,0.5921471118927002,0.695306122303009,-0.03853901848196983,0.7156354784965515,0.4820036292076111,0.6909703612327576,-0.04176173359155655,0.825036883354187,0.5951748490333557,0.8988761901855469,0.1781238466501236,0.43510937690734863,0.4895745813846588,0.9075171947479248,0.16725800931453705,0.5220947861671448,0.5891887545585632,0.929847776889801,0.18906082212924957,0.26842164993286133,0.4996015131473541,0.9346913695335388,0.1778404265642166,0.2450115829706192,0.6088531017303467,0.9669422507286072,-0.00149510835763067,0.36747679114341736,0.4928895831108093,0.9874985814094543,-0.03399892896413803,0.412574827671051
2,0.5222991704940796,0.0035257951822131872,-0.515659749507904,0.9994359016418457,0.5299085378646851,-0.03195037692785263,-0.4993957579135895,0.9981849789619446,0.5357363820075989,-0.03129754215478897,-0.49950075149536133,0.9980931282043457,0.5421984791755676,-0.030521830543875694,-0.4995880126953125,0.9982679486274719,0.5138640999794006,-0.030861079692840576,-0.49557429552078247,0.9981365203857422,0.5082510709762573,-0.030017497017979622,-0.4957010746002197,0.9978235363960266,0.5031205415725708,-0.0290148314088583,-0.4958818554878235,0.9979493021965027,0.55377197265625,-0.02078646421432495,-0.3382720947265625,0.9975472688674927,0.5006219148635864,-0.023090634495019913,-0.3216063976287842,0.9965345859527588,0.5330036878585815,0.02589317411184311,-0.4491099417209625,0.9996325373649597,0.515339195728302,0.028023313730955124,-0.44450435042381287,0.9994540214538574,0.6229225397109985,0.09461691975593567,-0.201905757188797,0.9998029470443726,0.4571152627468109,0.10689833760261536,-0.19313912093639374,0.9998049736022949,0.640428900718689,0.27461379766464233,-0.09591840207576752,0.9920991659164429,0.43317708373069763,0.2830912172794342,-0.10433614253997803,0.9772385358810425,0.6426319479942322,0.42926472425460815,-0.23594863712787628,0.9812883138656616,0.4283173978328705,0.44703546166419983,-0.22875694930553436,0.9372922778129578,0.6459252238273621,0.47947371006011963,-0.2830590009689331,0.9580931067466736,0.4270862638950348,0.49704933166503906,-0.2708243727684021,0.8912634253501892,0.6313874125480652,0.4724867641925812,-0.33722007274627686,0.9615238308906555,0.44082680344581604,0.49185818433761597,-0.3288267254829407,0.8988440632820129,0.6276529431343079,0.45778828859329224,-0.2576557397842407,0.9543965458869934,0.44379448890686035,0.4761243462562561,-0.2530784010887146,0.8883535861968994,0.5828545689582825,0.4393364489078522,0.0016274340450763702,0.9957454800605774,0.48767223954200745,0.4381101429462433,-0.0015128268860280514,0.9967612028121948,0.5911123752593994,0.6953704357147217,-0.043986741453409195,0.7155218124389648,0.4820924401283264,0.6920235753059387,-0.04268014430999756,0.8202202916145325,0.5943431854248047,0.9017199873924255,0.16485995054244995,0.4356330633163452,0.4898248612880707,0.9057336449623108,0.16043829917907715,0.5154455304145813,0.5880933403968811,0.9331936240196228,0.17513127624988556,0.27337953448295593,0.49950534105300903,0.9348337054252625,0.17080149054527283,0.24377377331256866,0.6080836057662964,0.9727556109428406,-0.016198692843317986,0.3695186376571655,0.49368929862976074,0.9879254698753357,-0.040143366903066635,0.4074670076370239
3,0.5208695530891418,0.001014217734336853,-0.5179623365402222,0.9994661211967468,0.5287246108055115,-0.03354484587907791,-0.5018807053565979,0.9982651472091675,0.5346209406852722,-0.0327695831656456,-0.501980185508728,0.998188853263855,0.5409219861030579,-0.03184772655367851,-0.5020583868026733,0.9983446598052979,0.5130447149276733,-0.032595716416835785,-0.4975121021270752,0.9982168674468994,0.50784832239151,-0.03050268441438675,-0.4976346492767334,0.9979289770126343,0.5029112100601196,-0.029556209221482277,-0.49779996275901794,0.9980301856994629,0.5531029105186462,-0.021069878712296486,-0.34172502160072327,0.9976535439491272,0.5003671646118164,-0.023898225277662277,-0.32278376817703247,0.9966721534729004,0.531879186630249,0.024002697318792343,-0.45197468996047974,0.9996462464332581,0.513529896736145,0.026602743193507195,-0.4467857778072357,0.9994763135910034,0.6218217611312866,0.09420805424451828,-0.21210575103759766,0.9998162388801575,0.45616641640663147,0.10690497606992722,-0.19316169619560242,0.9998123645782471,0.638982355594635,0.2744661867618561,-0.11346373707056046,0.9923299551010132,0.43244409561157227,0.2836068272590637,-0.10498424619436264,0.9768741726875305,0.6424519419670105,0.4287109076976776,-0.2582792043685913,0.9818201661109924,0.4283480644226074,0.4475574791431427,-0.23137369751930237,0.9376233816146851,0.6459156274795532,0.47932669520378113,-0.30870670080184937,0.9592433571815491,0.4287075996398926,0.4974890947341919,-0.2740630507469177,0.892193078994751,0.6313652396202087,0.47244152426719666,-0.36133792996406555,0.9625881314277649,0.4414862096309662,0.4918699562549591,-0.331636518239975,0.8995364904403687,0.6276465058326721,0.4578301012516022,-0.27942588925361633,0.9556505680084229,0.44414156675338745,0.4761325716972351,-0.25568532943725586,0.8889365196228027,0.5823622345924377,0.4394014775753021,-0.0031477671582251787,0.9958468079566956,0.4874956011772156,0.438137412071228,0.003253364935517311,0.9967444539070129,0.590607762336731,0.6969905495643616,-0.04730669781565666,0.7168252468109131,0.48216214776039124,0.692041277885437,-0.032374992966651917,0.8139944672584534,0.5953293442726135,0.9039419293403625,0.1611497551202774,0.44027039408683777,0.4903826117515564,0.904604971408844,0.16764263808727264,0.5111961960792542,0.5893681049346924,0.9355201125144958,0.17090168595314026,0.27703696489334106,0.49999648332595825,0.9346725344657898,0.1796436458826065,0.24474765360355377,0.608051598072052,0.9775543808937073,-0.02245502918958664,0.37430113554000854,0.49365106225013733,0.9876299500465393,-0.026976725086569786,0.4054662883281708
4,0.5208772420883179,-0.0006877200212329626,-0.5478876829147339,0.9995023608207703,0.5287318229675293,-0.03419311344623566,-0.5304762721061707,0.9983726739883423,0.5346289873123169,-0.033274199813604355,-0.5305501818656921,0.9983064532279968,0.5409413576126099,-0.03212571516633034,-0.5306104421615601,0.9984449744224548,0.5130338072776794,-0.03347063809633255,-0.5267678499221802,0.9983294010162354,0.507840633392334,-0.03292285278439522,-0.5268770456314087,0.9980663657188416,0.5028823614120483,-0.032163336873054504,-0.5270212888717651,0.9981525540351868,0.5530821084976196,-0.021336786448955536,-0.3647117614746094,0.9977896809577942,0.4985738694667816,-0.025647856295108795,-0.34900611639022827,0.996880054473877,0.5319210886955261,0.02302122488617897,-0.4804101586341858,0.9996669888496399,0.5132580995559692,0.02566027082502842,-0.4761369228363037,0.9995107650756836,0.6212843060493469,0.09399042278528214,-0.23166784644126892,0.9998288154602051,0.4536084234714508,0.10720182210206985,-0.2089950144290924,0.9998226165771484,0.6381950974464417,0.2746594548225403,-0.1352989822626114,0.9925467371940613,0.4306601881980896,0.28457096219062805,-0.11472275108098984,0.9772995710372925,0.6425759196281433,0.4278145730495453,-0.29668983817100525,0.9823775887489319,0.4283464848995209,0.4478117525577545,-0.24283075332641602,0.9400376677513123,0.6463390588760376,0.478451669216156,-0.3523455858230591,0.9604977369308472,0.4289573132991791,0.4975602924823761,-0.28784099221229553,0.8962522745132446,0.6317595839500427,0.471624493598938,-0.40580177307128906,0.9637359380722046,0.44157490134239197,0.49175894260406494,-0.3446463644504547,0.9032382369041443,0.6280242800712585,0.4575038552284241,-0.31905707716941833,0.9569854140281677,0.4442480504512787,0.47606366872787476,-0.26653844118118286,0.8928239345550537,0.5823261737823486,0.4394085705280304,-0.0051438831724226475,0.9959961771965027,0.487476110458374,0.4383222758769989,0.005254745949059725,0.9968328475952148,0.5904625654220581,0.6968396306037903,-0.035077448934316635,0.725178062915802,0.4825518727302551,0.6917014718055725,-0.012171836569905281,0.8136644959449768,0.5945967435836792,0.8959766030311584,0.19824939966201782,0.45310094952583313,0.49066591262817383,0.9026479721069336,0.22127512097358704,0.5146027207374573,0.5902038812637329,0.9309091567993164,0.2108982354402542,0.2845748960971832,0.5005705952644348,0.9304646849632263,0.23525485396385193,0.2506943941116333,0.6083773970603943,0.9773406982421875,0.017952091991901398,0.38599199056625366,0.4934898018836975,0.9835560917854309,0.0277855284512043,0.40955206751823425
5,0.5205808877944946,0.0015351007459685206,-0.5574162602424622,0.9995223879814148,0.5280378460884094,-0.033193524926900864,-0.5415235757827759,0.998421311378479,0.533673107624054,-0.032468803226947784,-0.5416028499603271,0.9983661770820618,0.5396236181259155,-0.031233342364430428,-0.5416799187660217,0.9984905123710632,0.5128241181373596,-0.032237228006124496,-0.5381752252578735,0.9983863830566406,0.5077615976333618,-0.03217601031064987,-0.5382964015007019,0.9981434345245361,0.5028313398361206,-0.031464267522096634,-0.5384532809257507,0.9982149600982666,0.5512605905532837,-0.020601661875844002,-0.37580275535583496,0.9978509545326233,0.49796098470687866,-0.025623034685850143,-0.36118221282958984,0.9969960451126099,0.5312964916229248,0.0236663855612278,-0.48912420868873596,0.9996750950813293,0.5126287937164307,0.02619992569088936,-0.48519808053970337,0.9995275139808655,0.620491623878479,0.09391728788614273,-0.23464033007621765,0.9998390674591064,0.45223602652549744,0.1074548214673996,-0.22167301177978516,0.9998312592506409,0.6372096538543701,0.2748181223869324,-0.13593445718288422,0.9926243424415588,0.43011054396629333,0.28543469309806824,-0.13125789165496826,0.9775918126106262,0.6424612998962402,0.4278198778629303,-0.29129311442375183,0.9823985695838928,0.4281381666660309,0.44804656505584717,-0.2596992254257202,0.9410097002983093,0.6460200548171997,0.47844499349594116,-0.3444508910179138,0.9605825543403625,0.42895132303237915,0.49783217906951904,-0.30429160594940186,0.8979367613792419,0.6316110491752625,0.47160741686820984,-0.39720430970191956,0.9638274908065796,0.44155725836753845,0.4917549788951874,-0.36119168996810913,0.9047098755836487,0.6279804110527039,0.45754146575927734,-0.3131428360939026,0.9571037292480469,0.4441894590854645,0.47604459524154663,-0.28338804841041565,0.8941765427589417,0.5821949243545532,0.4394226670265198,-0.004844852723181248,0.9960054159164429,0.48733845353126526,0.43834608793258667,0.004952985793352127,0.9968040585517883,0.5899634957313538,0.6978681087493896,-0.03892337158322334,0.7266637086868286,0.4828092157840729,0.6920470595359802,-0.012790108099579811,0.809558093547821,0.5930862426757812,0.8963538408279419,0.1767575591802597,0.4561258554458618,0.49124327301979065,0.9032533168792725,0.1976311057806015,0.5091683268547058,0.5903216600418091,0.9325616955757141,0.18698431551456451,0.2870103418827057,0.5008028745651245,0.9306373596191406,0.20899255573749542,0.249354287981987,0.6075569987297058,0.9781840443611145,-0.009905281476676464,0.38869521021842957,0.4941590428352356,0.9845772981643677,0.0002464553399477154,0.4052712321281433
6,0.5204154849052429,0.00182932463940233,-0.5479173064231873,0.9995409846305847,0.5277833342552185,-0.03291551023721695,-0.5314401388168335,0.9984664916992188,0.533301055431366,-0.03224433958530426,-0.5315324664115906,0.9984228014945984,0.5390452146530151,-0.03100007213652134,-0.5316181778907776,0.998534619808197,0.512758195400238,-0.03184988722205162,-0.5276569128036499,0.9984375238418579,0.5064836144447327,-0.0302579365670681,-0.527779757976532,0.9982134699821472,0.5028072595596313,-0.031281255185604095,-0.5279483795166016,0.9982691407203674,0.5501621961593628,-0.020232759416103363,-0.3686181902885437,0.9979081153869629,0.4976007342338562,-0.025602910667657852,-0.3523457646369934,0.9970939755439758,0.5306230187416077,0.023366766050457954,-0.48103857040405273,0.999682605266571,0.5122306942939758,0.02642345055937767,-0.4765945076942444,0.999542236328125,0.6190115809440613,0.0937979444861412,-0.23258498311042786,0.9998489618301392,0.4513355791568756,0.10769394785165787,-0.2178153246641159,0.9998393654823303,0.63669753074646,0.2741827368736267,-0.13626646995544434,0.9928208589553833,0.4289609491825104,0.2854292094707489,-0.12876121699810028,0.9777417778968811,0.6424649953842163,0.42729651927948,-0.289459228515625,0.9828154444694519,0.42763152718544006,0.44805148243904114,-0.2576385736465454,0.9418810606002808,0.6459699869155884,0.47814691066741943,-0.34221282601356506,0.9614772796630859,0.4289180636405945,0.49784696102142334,-0.3023900091648102,0.899486243724823,0.6315948963165283,0.47134026885032654,-0.3946837782859802,0.9646555781364441,0.4415528178215027,0.49175283312797546,-0.36011144518852234,0.9060256481170654,0.6279837489128113,0.4574674069881439,-0.3111448585987091,0.9580510854721069,0.44414186477661133,0.47604575753211975,-0.2818261682987213,0.8955115675926208,0.5817947387695312,0.4394364655017853,-0.004987620748579502,0.9960511922836304,0.48699960112571716,0.43850013613700867,0.0050984942354261875,0.9968163967132568,0.5896397829055786,0.6982963681221008,-0.037020839750766754,0.7289542555809021,0.48280659317970276,0.6929922103881836,-0.014912975952029228,0.8056469559669495,0.5927084684371948,0.8964817523956299,0.1750103384256363,0.45893755555152893,0.4912424087524414,0.9028690457344055,0.1974318027496338,0.5045728087425232,0.590498685836792,0.9326323866844177,0.18450817465782166,0.28804463148117065,0.500831663608551,0.9306774139404297,0.2087462842464447,0.24911698698997498,0.6090905666351318,0.9778295755386353,-0.00933187734335661,0.3904689848423004,0.4931820333003998,0.9835022687911987,-0.00037717854138463736,0.40174710750579834
7,0.5199896693229675,0.005120152607560158,-0.5674439072608948,0.9995712637901306,0.5271633267402649,-0.030389975756406784,-0.5535882115364075,0.998559296131134,0.5326614379882812,-0.030385935679078102,-0.5536323189735413,0.9985225200653076,0.5383275747299194,-0.029595883563160896,-0.5536949038505554,0.9986200928688049,0.5121493339538574,-0.028838960453867912,-0.5495779514312744,0.9985366463661194,0.5062674880027771,-0.028753293678164482,-0.5496936440467834,0.9983329176902771,0.5022426843643188,-0.029690273106098175,-0.5498227477073669,0.9983782172203064,0.5492788553237915,-0.01982729323208332,-0.3951006829738617,0.9980308413505554,0.4964069426059723,-0.025256475433707237,-0.37764185667037964,0.9972901344299316,0.5300736427307129,0.024357380345463753,-0.5015565156936646,0.9997004866600037,0.5114791989326477,0.027484823018312454,-0.4966726303100586,0.9995714426040649,0.6182212233543396,0.09393487125635147,-0.25310850143432617,0.9998587369918823,0.450380802154541,0.10798005759716034,-0.24051699042320251,0.9998496770858765,0.6366358399391174,0.27433422207832336,-0.1468043476343155,0.9929714202880859,0.4285105764865875,0.28536826372146606,-0.14719505608081818,0.9783332943916321,0.6424912214279175,0.4271899461746216,-0.2891800105571747,0.9830496907234192,0.42694091796875,0.4480147361755371,-0.26473110914230347,0.9437410831451416,0.6459583044052124,0.4781439006328583,-0.3405078947544098,0.9620211124420166,0.42866945266723633,0.49785086512565613,-0.3082229495048523,0.9024368524551392,0.6315835118293762,0.47130709886550903,-0.39258694648742676,0.9651231169700623,0.4413416385650635,0.4916106164455414,-0.3656415343284607,0.9086583256721497,0.6279953718185425,0.45744794607162476,-0.31062036752700806,0.9586796164512634,0.4438118040561676,0.4758591651916504,-0.28878921270370483,0.8984425067901611,0.5815038084983826,0.43943774700164795,-0.004897332284599543,0.996211051940918,0.4865944981575012,0.4385010898113251,0.005005429033190012,0.9969390034675598,0.5895978212356567,0.6936771869659424,-0.013867910020053387,0.738296627998352,0.482835590839386,0.6925655007362366,0.00334645202383399,0.8084590435028076,0.5930389165878296,0.8914108276367188,0.2096368968486786,0.4732586145401001,0.49331122636795044,0.894760251045227,0.23332317173480988,0.5109007954597473,0.5908914804458618,0.9229470491409302,0.2210066318511963,0.29663100838661194,0.5013315677642822,0.92143315076828,0.24683447182178497,0.2570810914039612,0.6086761951446533,0.9719567894935608,0.034908246248960495,0.4022600054740906,0.4908805787563324,0.9750394225120544,0.04605940356850624,0.40765318274497986
8,0.5197145342826843,0.01479498390108347,-0.5665411949157715,0.9995903372764587,0.526950478553772,-0.021774882450699806,-0.5537212491035461,0.998611569404602,0.5323828458786011,-0.022832104936242104,-0.5537795424461365,0.9985816478729248,0.5379744172096252,-0.023031476885080338,-0.5538610219955444,0.9986680150032043,0.5121198892593384,-0.018561499193310738,-0.5500282049179077,0.9985955357551575,0.5063290596008301,-0.019843734800815582,-0.5501540899276733,0.9984081983566284,0.5022615194320679,-0.02090967446565628,-0.5502933263778687,0.9984424114227295,0.5488131046295166,-0.017245445400476456,-0.39530301094055176,0.9981005787849426,0.4964408874511719,-0.021828602999448776,-0.3790060877799988,0.9974169731140137,0.5295833349227905,0.030293622985482216,-0.49996066093444824,0.9997105002403259,0.511082649230957,0.03287553787231445,-0.49548473954200745,0.9995893239974976,0.6171707510948181,0.09393444657325745,-0.2517012357711792,0.9998677372932434,0.4498322904109955,0.10829393565654755,-0.23767653107643127,0.9998584985733032,0.6364067196846008,0.27427974343299866,-0.1443575918674469,0.993120551109314,0.42779284715652466,0.2854970693588257,-0.14464302361011505,0.9787168502807617,0.6423907279968262,0.427033394575119,-0.28829583525657654,0.9832322597503662,0.42648324370384216,0.4481911361217499,-0.2632543742656708,0.94488924741745,0.6454480290412903,0.4780357778072357,-0.3378867208957672,0.9623749852180481,0.4285101294517517,0.49787217378616333,-0.30608421564102173,0.9042298197746277,0.6314220428466797,0.47116222977638245,-0.38987433910369873,0.9654532074928284,0.4412837624549866,0.491583913564682,-0.3639485538005829,0.910256564617157,0.6279163360595703,0.4573613405227661,-0.3093557357788086,0.9591076970100403,0.44374793767929077,0.47586652636528015,-0.2874537706375122,0.9001346826553345,0.5810859203338623,0.439432829618454,-0.005114779341965914,0.996286928653717,0.48629117012023926,0.4384719133377075,0.005220990628004074,0.9969749450683594,0.5894882082939148,0.694524884223938,-0.026307255029678345,0.7447737455368042,0.4828384518623352,0.6916145086288452,-0.004615760874003172,0.8081451654434204,0.5934746265411377,0.8917596340179443,0.17859691381454468,0.4818894565105438,0.49321436882019043,0.895126223564148,0.21655432879924774,0.5120742321014404,0.5911805629730225,0.9234346151351929,0.18826434016227722,0.3024307191371918,0.5009939074516296,0.9224842190742493,0.2276502549648285,0.2603341341018677,0.6091036796569824,0.9719552397727966,0.0030093875247985125,0.4089181125164032,0.4889071583747864,0.9750547409057617,0.03944852203130722,0.40931740403175354
9,0.5195289254188538,0.012567664496600628,-0.5597496628761292,0.9996073842048645,0.5268368124961853,-0.023552019149065018,-0.5455982089042664,0.9986593127250671,0.5322821736335754,-0.02424602583050728,-0.5456671714782715,0.9986357688903809,0.537904679775238,-0.024206282570958138,-0.5457475781440735,0.9987125992774963,0.5120324492454529,-0.02084541507065296,-0.5418533682823181,0.9986492991447449,0.5063362717628479,-0.020602721720933914,-0.5419797301292419,0.9984754920005798,0.5022345185279846,-0.021542025730013847,-0.542127788066864,0.9985012412071228,0.5487060546875,-0.0174038615077734,-0.3863433599472046,0.9981601238250732,0.49635666608810425,-0.021917251870036125,-0.36997315287590027,0.9975266456604004,0.5293755531311035,0.0304058026522398,-0.4935915470123291,0.9997187852859497,0.5106576085090637,0.03240472450852394,-0.48913511633872986,0.999605655670166,0.6166390776634216,0.09386051446199417,-0.24691934883594513,0.9998745918273926,0.4490462839603424,0.10881002247333527,-0.2320520132780075,0.9998652935028076,0.6361440420150757,0.27403271198272705,-0.14392460882663727,0.9932134747505188,0.4271569848060608,0.285544216632843,-0.14097443222999573,0.9790748357772827,0.6423863172531128,0.42655426263809204,-0.29055145382881165,0.9833835363388062,0.4261133670806885,0.44822293519973755,-0.259545236825943,0.9459808468818665,0.6453331708908081,0.47761327028274536,-0.34183958172798157,0.9627290368080139,0.42821091413497925,0.49789875745773315,-0.30175548791885376,0.905974268913269,0.6314140558242798,0.4706713557243347,-0.39424628019332886,0.9657639265060425,0.44113239645957947,0.4915758967399597,-0.35865920782089233,0.9118015766143799,0.6279126405715942,0.4570082426071167,-0.3120124042034149,0.9595119953155518,0.44362425804138184,0.4758671522140503,-0.283173531293869,0.9018074870109558,0.5806654691696167,0.43942224979400635,-0.005052016116678715,0.9963374733924866,0.4857591688632965,0.4384675920009613,0.005158546380698681,0.997022271156311,0.5893697142601013,0.6945938467979431,-0.0162474624812603,0.7476457357406616,0.4828821122646332,0.6908017992973328,-0.004565885290503502,0.8074705600738525,0.5953980684280396,0.8914382457733154,0.19558484852313995,0.4857167601585388,0.4928306043148041,0.8944630026817322,0.21703894436359406,0.5107015371322632,0.5921556949615479,0.9224337339401245,0.20604662597179413,0.30567649006843567,0.50102698802948,0.9221358895301819,0.22900541126728058,0.26173871755599976,0.6096476912498474,0.9692997336387634,0.020330870524048805,0.4118100702762604,0.48892754316329956,0.9747698903083801,0.029306069016456604,0.407961905002594
